matcher,P,R,Res,Cal,P_bin,R_bin,Res_bin,Cal_bin,"('P_bin', 'R_bin')","('P_bin', 'Res_bin')","('P_bin', 'Cal_bin')","('R_bin', 'Res_bin')","('R_bin', 'Cal_bin')","('Res_bin', 'Cal_bin')","('P_bin', 'R_bin', 'Res_bin')","('P_bin', 'R_bin', 'Cal_bin')","('P_bin', 'Res_bin', 'Cal_bin')","('R_bin', 'Res_bin', 'Cal_bin')","('P_bin', 'R_bin', 'Res_bin', 'Cal_bin')"
122_0006,0.21212121212121213,0.1076923076923077,1.0,0.6636363636363636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0007,0.1875,0.09230769230769231,1.0,0.684375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0008,0.16129032258064516,0.07692307692307693,1.0,0.7064516129032258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0009,0.13333333333333333,0.06153846153846154,1.0,0.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0010,0.13793103448275862,0.06153846153846154,1.0,0.7275862068965517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0011,0.14285714285714285,0.06153846153846154,1.0,0.7178571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0012,0.14814814814814814,0.06153846153846154,1.0,0.7074074074074075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0013,0.15384615384615385,0.06153846153846154,1.0,0.6961538461538462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0014,0.16,0.06153846153846154,1.0,0.684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0015,0.16666666666666666,0.06153846153846154,1.0,0.6708333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0016,0.17391304347826086,0.06153846153846154,1.0,0.6565217391304349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0017,0.18181818181818182,0.06153846153846154,1.0,0.6409090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0018,0.19047619047619047,0.06153846153846154,1.0,0.6238095238095239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0019,0.2,0.06153846153846154,1.0,0.605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0020,0.21052631578947367,0.06153846153846154,1.0,0.5842105263157895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0021,0.2222222222222222,0.06153846153846154,1.0,0.5611111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0022,0.23529411764705882,0.06153846153846154,1.0,0.5352941176470587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0023,0.25,0.06153846153846154,1.0,0.50625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0024,0.26666666666666666,0.06153846153846154,1.0,0.47333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0025,0.2857142857142857,0.06153846153846154,1.0,0.4357142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0026,0.3076923076923077,0.06153846153846154,1.0,0.39230769230769225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0027,0.3333333333333333,0.06153846153846154,1.0,0.36666666666666675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0028,0.36363636363636365,0.06153846153846154,1.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0029,0.4,0.06153846153846154,1.0,0.32999999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0030,0.4444444444444444,0.06153846153846154,1.0,0.36111111111111116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0031,0.5,0.06153846153846154,1.0,0.28125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122_0032,0.5714285714285714,0.06153846153846154,1.0,0.2857142857142857,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
122_0033,0.6666666666666666,0.06153846153846154,1.0,0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
122_0034,0.8,0.06153846153846154,0.0,0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.9459459459459459,0.5384615384615384,0.7611940298507462,-0.06756756756756754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123_0000,0.9285714285714286,0.4,0.88,-0.017857142857143016,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0001,0.9310344827586207,0.4153846153846154,0.8461538461538461,-0.02758620689655189,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0002,0.9333333333333333,0.4307692307692308,0.7777777777777778,-0.046666666666666856,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0003,0.9354838709677419,0.4461538461538462,0.7857142857142857,-0.04838709677419373,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0004,0.9354838709677419,0.4461538461538462,0.7857142857142857,-0.04838709677419373,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0005,0.9375,0.46153846153846156,0.7931034482758621,-0.046875,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0006,0.9393939393939394,0.47692307692307695,0.7333333333333333,-0.06969696969696981,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0007,0.9411764705882353,0.49230769230769234,0.7419354838709677,-0.0676470588235294,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0008,0.9428571428571428,0.5076923076923077,0.75,-0.06571428571428573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123_0009,0.9428571428571428,0.5076923076923077,0.75,-0.06285714285714294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123_0010,0.9428571428571428,0.5076923076923077,0.746031746031746,-0.06857142857142862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123_0011,0.9411764705882353,0.49230769230769234,0.7377049180327869,-0.0676470588235294,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0012,0.9393939393939394,0.47692307692307695,0.7288135593220338,-0.06666666666666665,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0013,0.9375,0.46153846153846156,0.7192982456140351,-0.06875000000000009,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0014,0.9354838709677419,0.4461538461538462,0.7090909090909091,-0.07096774193548394,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0015,0.9333333333333333,0.4307692307692308,0.6981132075471698,-0.07333333333333347,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0016,0.9310344827586207,0.4153846153846154,0.6862745098039216,-0.07586206896551728,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0017,0.9285714285714286,0.4,0.673469387755102,-0.07857142857142863,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0018,0.9259259259259259,0.38461538461538464,0.6595744680851063,-0.08148148148148149,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0019,0.9230769230769231,0.36923076923076925,0.6444444444444445,-0.08461538461538465,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0020,0.92,0.35384615384615387,0.627906976744186,-0.08799999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0021,0.9583333333333334,0.35384615384615387,0.8260869565217391,-0.125,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0022,0.9565217391304348,0.3384615384615385,0.8181818181818182,-0.13043478260869568,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0023,0.9545454545454546,0.3230769230769231,0.8095238095238095,-0.13636363636363635,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0024,0.9523809523809523,0.3076923076923077,0.8,-0.1428571428571428,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0025,0.95,0.2923076923076923,0.7894736842105263,-0.1499999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0026,0.9473684210526315,0.27692307692307694,0.7777777777777778,-0.1578947368421052,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0027,0.9444444444444444,0.26153846153846155,0.7647058823529411,-0.16666666666666663,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0028,0.9411764705882353,0.24615384615384617,0.75,-0.17647058823529416,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0029,0.9375,0.23076923076923078,0.7333333333333333,-0.1874999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0030,0.9333333333333333,0.2153846153846154,0.7142857142857143,-0.17999999999999994,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0031,0.9285714285714286,0.2,0.6923076923076923,-0.1785714285714286,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0032,0.9230769230769231,0.18461538461538463,0.6666666666666666,-0.17692307692307685,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0033,0.9166666666666666,0.16923076923076924,0.6363636363636364,-0.18333333333333324,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0034,0.9090909090909091,0.15384615384615385,0.6,-0.1636363636363637,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123_0035,1.0,0.15384615384615385,0.0,-0.22999999999999998,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_0036,1.0,0.13846153846153847,0.0,-0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_0037,1.0,0.12307692307692308,0.0,-0.21250000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_0038,1.0,0.1076923076923077,0.0,-0.15714285714285725,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_0039,1.0,0.09230769230769231,0.0,-0.16666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_0040,1.0,0.09230769230769231,0.0,-0.16666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_0041,1.0,0.07692307692307693,0.0,-0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.84,0.3230769230769231,1.0,0.128,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0000,0.8260869565217391,0.2923076923076923,1.0,0.13913043478260867,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0001,0.8260869565217391,0.2923076923076923,1.0,0.13913043478260867,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0002,0.8260869565217391,0.2923076923076923,1.0,0.13913043478260867,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0003,0.8181818181818182,0.27692307692307694,1.0,0.1454545454545454,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0004,0.8095238095238095,0.26153846153846155,1.0,0.15238095238095228,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0005,0.8,0.24615384615384617,1.0,0.15999999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0006,0.7894736842105263,0.23076923076923078,1.0,0.16842105263157892,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0007,0.7777777777777778,0.2153846153846154,1.0,0.1777777777777777,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0008,0.7647058823529411,0.2,1.0,0.18823529411764706,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0009,0.75,0.18461538461538463,1.0,0.19999999999999996,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0010,0.7333333333333333,0.16923076923076924,1.0,0.21333333333333337,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0011,0.7857142857142857,0.16923076923076924,1.0,0.15714285714285714,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0012,0.7692307692307693,0.15384615384615385,1.0,0.16923076923076918,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0013,0.75,0.13846153846153847,1.0,0.18333333333333324,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0014,0.7272727272727273,0.12307692307692308,1.0,0.19999999999999996,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0015,0.7,0.1076923076923077,1.0,0.21999999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0016,0.6666666666666666,0.09230769230769231,1.0,0.24444444444444435,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0017,0.75,0.09230769230769231,1.0,0.16249999999999998,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
124_0018,0.8571428571428571,0.09230769230769231,0.0,0.1428571428571429,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124_0019,0.8571428571428571,0.09230769230769231,0.0,0.1428571428571429,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124_0020,0.8333333333333334,0.07692307692307693,0.0,0.16666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124_0021,0.8,0.06153846153846154,0.0,0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124_0022,0.75,0.046153846153846156,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.96,0.36923076923076925,-0.1,-0.16799999999999993,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0000,0.9565217391304348,0.3384615384615385,-0.15789473684210525,-0.16956521739130437,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0001,0.9545454545454546,0.3230769230769231,-0.2222222222222222,-0.17272727272727284,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0002,0.9545454545454546,0.3230769230769231,-0.2222222222222222,-0.17045454545454553,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0003,0.9545454545454546,0.3230769230769231,-0.29411764705882354,-0.17727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0004,0.9523809523809523,0.3076923076923077,-0.25,-0.17142857142857149,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0005,1.0,0.3076923076923077,0.0,-0.21999999999999997,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0006,1.0,0.2923076923076923,0.0,-0.21578947368421053,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0007,1.0,0.27692307692307694,0.0,-0.2138888888888889,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0008,1.0,0.26153846153846155,0.0,-0.20294117647058818,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0009,1.0,0.24615384615384617,0.0,-0.20937499999999998,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0010,1.0,0.23076923076923078,0.0,-0.20333333333333325,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0011,1.0,0.2153846153846154,0.0,-0.2142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0012,1.0,0.2,0.0,-0.2269230769230769,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0013,1.0,0.18461538461538463,0.0,-0.22083333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0014,1.0,0.16923076923076924,0.0,-0.2272727272727273,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0015,1.0,0.15384615384615385,0.0,-0.22499999999999987,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0016,1.0,0.13846153846153847,0.0,-0.21666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0017,1.0,0.12307692307692308,0.0,-0.19374999999999998,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0018,1.0,0.1076923076923077,0.0,-0.19285714285714284,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0019,1.0,0.09230769230769231,0.0,-0.19166666666666654,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0020,1.0,0.07692307692307693,0.0,-0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0021,1.0,0.06153846153846154,0.0,-0.1875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125_0022,1.0,0.046153846153846156,0.0,-0.18333333333333324,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.5,0.2,0.3383458646616541,0.02230769230769225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.4883720930232558,0.3230769230769231,1.0,0.4711860465116279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0000,0.46153846153846156,0.27692307692307694,1.0,0.4938717948717948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0001,0.46153846153846156,0.27692307692307694,1.0,0.4938717948717948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0002,0.48717948717948717,0.2923076923076923,1.0,0.47464102564102556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0003,0.5128205128205128,0.3076923076923077,1.0,0.45541025641025634,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0004,0.5128205128205128,0.3076923076923077,1.0,0.46182051282051273,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0005,0.5263157894736842,0.3076923076923077,1.0,0.44765789473684203,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0006,0.5405405405405406,0.3076923076923077,1.0,0.43272972972972956,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0007,0.5555555555555556,0.3076923076923077,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0008,0.5714285714285714,0.3076923076923077,0.0,0.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0009,0.5882352941176471,0.3076923076923077,0.0,0.4117647058823529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0010,0.6060606060606061,0.3076923076923077,0.0,0.3939393939393939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0011,0.625,0.3076923076923077,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0012,0.6451612903225806,0.3076923076923077,0.0,0.3548387096774194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0013,0.6333333333333333,0.2923076923076923,0.0,0.3666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0014,0.6206896551724138,0.27692307692307694,0.0,0.3793103448275862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0015,0.6071428571428571,0.26153846153846155,0.0,0.3928571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0016,0.5925925925925926,0.24615384615384617,0.0,0.40740740740740744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0017,0.5769230769230769,0.23076923076923078,0.0,0.42307692307692313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0018,0.56,0.2153846153846154,0.0,0.43999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0019,0.5833333333333334,0.2153846153846154,0.0,0.41666666666666663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0020,0.5652173913043478,0.2,0.0,0.4347826086956522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132_0021,0.5454545454545454,0.18461538461538463,0.0,0.4545454545454546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
